,S1a,S1b,S2a,S2b,S3a,S3b,time
336,5.919388,6.63795,4.96967,4.449527,4.595222,3.9575944,33.6
337,6.8346577,7.192998,5.0610485,4.1615624,3.4468255,3.2499883,33.7
338,6.537542,7.200843,4.2770214,2.9740496,3.9984121,4.5661077,33.800000000000004
339,6.299538,6.516232,4.6339974,4.0813327,3.6462164,4.392083,33.9
340,6.491193,6.6011972,4.4914093,3.5135505,3.5442994,4.2904315,34.0
341,6.766775,6.9238086,4.486431,4.6463103,4.522428,5.0942116,34.1
342,6.2218447,6.687453,4.934696,3.802531,4.083131,4.6337023,34.2
343,6.2920265,7.0372286,4.290164,5.0317216,3.98656,4.0904408,34.300000000000004
344,6.3421626,6.922799,4.9522233,5.0433974,4.3625717,4.128493,34.4
345,4.5961914,6.913852,3.853233,4.444212,4.6908484,4.302651,34.5
346,6.0839396,6.5605335,4.6020555,4.6850452,4.3240767,4.5322304,34.6
347,4.737576,6.829611,4.9031744,4.675693,4.0929494,4.456297,34.7
348,4.671253,6.4263086,3.8932228,4.2785783,4.1570816,4.334974,34.800000000000004
349,5.313559,6.308936,4.8383675,5.033562,4.057346,3.9716072,34.9
350,5.129754,6.903802,3.9565918,5.168253,4.143534,3.9148688,35.0
351,4.65935,6.96305,4.3190155,5.250239,4.439206,4.1849976,35.1
352,6.662203,6.6535707,5.1683025,5.4030943,4.172025,3.5512612,35.2
353,5.501979,7.2977057,4.8705325,3.811116,4.269577,4.0924,35.300000000000004
354,6.211749,6.4242735,3.8332253,4.2463403,3.7395895,4.0698533,35.4
355,6.721949,6.68353,4.5240564,3.9249005,4.529566,5.432277,35.5
356,6.870506,7.2646017,3.9758759,4.6433153,4.1539116,4.6491504,35.6
357,5.969894,7.149912,4.7346625,3.951985,4.1311264,4.2075424,35.7
358,6.5377784,6.360033,4.81116,4.144312,3.824061,3.7909765,35.800000000000004
359,6.8375535,7.212029,5.595532,4.0385404,4.029183,3.1825757,35.9
360,6.88808,6.6095552,4.6771183,3.5286763,3.496439,3.2813025,36.0
361,6.922564,6.6121244,5.1240897,3.085122,3.6576004,4.202267,36.1
362,6.576809,6.4696593,4.6144733,4.687363,4.165408,3.509383,36.2
363,7.008617,6.5167165,4.340971,4.2274933,3.3284655,3.7381558,36.300000000000004
364,6.501335,6.6268005,5.2480073,4.1035657,3.8926494,4.631905,36.4
365,6.7739353,7.118804,4.3164463,4.6193123,4.270127,3.7758205,36.5
366,6.0540686,6.9754214,4.4248953,5.099928,3.9798384,3.8695476,36.6
367,6.893105,6.7261147,3.5347178,4.92467,4.557421,3.3699546,36.7
368,6.8115354,6.713997,4.2333765,5.062127,3.9888957,3.3378484,36.800000000000004
369,6.9190784,6.8591175,4.7951612,4.7687383,4.115914,4.3036466,36.9
370,6.9029813,6.778741,3.9434588,5.092998,4.169037,3.6723742,37.0
371,7.129737,6.5189924,3.6447043,4.970686,4.0493317,3.9673586,37.1
372,6.090093,6.6601534,4.1557484,4.7611904,3.7214818,2.939097,37.2
373,5.7670684,6.604423,3.7427187,4.913743,3.9080472,3.9131804,37.300000000000004
374,7.3847656,6.7170296,3.7809732,4.5477686,3.3584533,3.6641927,37.4
375,6.218974,5.5958815,4.3307633,4.4138746,3.4027054,3.4676692,37.5
376,6.766452,6.6510015,3.8361776,4.722189,3.1136253,4.70689,37.6
377,5.8486676,6.865523,3.6307695,4.6634035,3.4728465,4.552863,37.7
378,5.4832644,6.314445,3.9263666,4.978629,3.5688946,4.2411976,37.800000000000004
379,6.4679985,6.993484,4.506522,3.8092704,4.1903076,4.356936,37.9
380,6.1564846,6.6151342,4.16087,4.561978,4.497322,4.564108,38.0
381,7.217553,7.117546,3.7920198,3.9922075,3.892226,4.9460964,38.1
382,6.421649,6.447562,3.7620177,4.5194793,3.7062871,4.480137,38.2
383,6.8371468,6.735687,4.613238,4.2928643,3.386854,5.1827745,38.300000000000004
384,6.440943,7.3088593,4.2115545,4.4597197,3.8897183,4.8444552,38.400000000000006
385,7.254188,7.0876656,4.47718,3.6220014,4.0131946,4.6084385,38.5
386,6.4233723,7.4697447,3.5597763,4.419881,4.593687,4.3414335,38.6
387,6.8663335,7.152855,4.797838,4.410343,4.212347,5.003521,38.7
388,7.2829714,6.6621504,3.5213912,4.0830417,4.452829,4.544977,38.800000000000004
389,5.998123,6.8531504,4.066618,3.831246,4.1028557,4.3186297,38.900000000000006
390,6.189354,7.2322183,3.8189926,4.4198046,3.797959,4.799083,39.0
391,6.45306,7.095301,3.746861,4.1885552,3.617961,3.1012902,39.1
392,5.624104,6.8799543,3.9803882,4.6546354,4.1565957,4.4856057,39.2
393,5.9181123,7.326822,3.7103777,4.457507,3.656447,4.584952,39.300000000000004
394,5.5359597,6.8932066,4.059723,4.3310385,3.026503,4.663296,39.400000000000006
395,6.6081114,6.6116085,4.4884267,3.2120097,3.861257,4.102523,39.5
396,6.711273,6.258676,4.170423,4.640902,3.592565,4.6808267,39.6
397,6.9198666,7.14007,4.228206,4.6129527,3.5573983,4.8373404,39.7
398,6.9814625,6.6709013,3.8678274,4.278644,3.8357546,5.199401,39.800000000000004
399,7.4139614,6.5520754,3.9833844,4.6446085,4.780256,4.758168,39.900000000000006
400,7.2555165,6.693946,3.928723,4.158978,4.6901245,4.6253543,40.0
401,6.842492,6.6581683,3.5607126,4.0639205,4.3134613,4.509424,40.1
402,7.2550273,6.251503,4.3808165,4.5336146,4.233676,4.5762196,40.2
403,6.1326213,6.8675604,4.3327417,4.3329253,5.342565,4.670159,40.300000000000004
404,6.295553,6.636439,4.269106,4.5713987,4.211038,5.033618,40.400000000000006
405,6.6574936,6.7589493,3.6106846,4.940718,5.238877,4.047324,40.5
406,6.793339,5.9060025,3.9575205,4.8268585,4.6947913,4.24195,40.6
407,7.18795,6.7115407,3.735561,5.3251414,4.6225586,4.184645,40.7
408,7.1211476,6.9442997,3.9067864,3.9485679,4.5625625,4.564249,40.800000000000004
409,6.690933,7.5294704,4.602134,5.103203,3.7845497,5.246322,40.900000000000006
410,7.635889,7.33916,4.007839,3.9038262,5.0414124,4.8206453,41.0
411,7.4934587,6.68405,4.1655703,5.071557,5.074958,4.576588,41.1
412,6.610634,6.7215385,3.622624,4.8779407,4.4036,4.7763977,41.2
413,7.1728907,7.5739737,3.910729,4.57488,3.6626763,4.459547,41.300000000000004
414,6.5260744,6.9506817,4.200122,4.6073184,4.449381,4.479494,41.400000000000006
415,7.0110483,5.3021927,3.7294385,4.5165772,4.944629,4.569456,41.5
416,6.0734816,5.9787035,3.5641508,5.1130896,4.763378,4.7967415,41.6
417,6.080765,5.0410376,3.7904196,4.087328,3.8256216,4.4638004,41.7
418,5.674026,5.5911775,3.2118373,4.9006147,4.042836,4.940348,41.800000000000004
419,6.2779903,6.1840844,3.8359883,4.0985355,4.2525725,4.663186,41.900000000000006
420,6.3419056,5.8332443,4.5316024,4.6309037,4.2439055,4.761464,42.0
421,5.301661,5.624144,3.9337554,4.4730606,4.402676,4.1739154,42.1
422,6.5800037,4.8727846,3.6345947,3.936605,4.725053,4.9731164,42.2
423,6.555354,5.4502,4.4516106,3.8795326,4.6552215,4.525344,42.300000000000004
424,6.4591446,5.3564444,4.1494837,4.166575,4.6811633,5.0675907,42.400000000000006
425,6.8703594,5.4026246,3.6859634,3.6252677,5.747303,4.327305,42.5
426,6.33058,5.9694366,4.352405,3.8284068,4.6470137,5.0414248,42.6
427,7.517254,5.6603813,3.6882389,4.112837,5.0671825,4.928319,42.7
428,7.6120305,6.7366176,4.220748,4.6658354,5.1263056,4.0051117,42.800000000000004
429,6.749035,7.0795717,4.1534,4.4148927,5.643857,5.2053666,42.900000000000006
430,6.435409,6.6396427,3.6583087,4.818961,4.4862704,4.7066555,43.0
431,5.9358554,6.8763585,5.0580745,4.6677914,4.8740964,4.910732,43.1
432,6.5359516,7.1810665,4.0276937,4.8431115,5.4260216,4.0586987,43.2
433,6.650455,6.750307,4.3640246,5.0958385,4.1494026,4.875712,43.300000000000004
434,6.7092037,6.812104,4.6169143,4.7495213,4.933513,4.911012,43.400000000000006
435,5.3209105,7.0240474,4.445572,3.8140044,3.338017,5.0241685,43.5
436,5.9674883,6.6383133,3.8707244,3.7612345,3.516255,5.089056,43.6
437,6.5284038,6.306018,3.8468823,4.669346,4.304443,5.138279,43.7
438,6.086458,6.609208,4.119906,5.3125525,4.1949997,5.3600593,43.800000000000004
439,6.68373,6.620977,4.343816,4.868844,5.013559,4.4491444,43.900000000000006
440,6.212103,6.9802437,4.6549706,4.537504,4.5072694,5.0860667,44.0
441,6.266348,6.96795,4.7660394,4.1501603,4.347248,4.0222464,44.1
442,5.9930153,6.6051455,3.8428547,4.4776387,3.5783978,4.7702065,44.2
443,5.8259544,6.508632,3.7180657,4.4442024,3.4637878,4.242481,44.300000000000004
444,5.569659,6.6545362,4.402725,4.4685597,4.472314,2.5923336,44.400000000000006
445,6.7129717,6.9649477,3.9718983,4.820713,3.9905605,4.3778014,44.5
446,5.7572465,6.9868493,4.135104,3.8824253,4.0346165,4.578046,44.6
447,6.3845778,7.3142395,4.3991966,4.293558,3.349717,4.5277314,44.7
448,5.9111414,5.583376,4.404052,4.710899,4.301848,4.0999117,44.800000000000004
449,6.289749,6.038265,4.4984255,4.9937835,3.6619,3.496642,44.900000000000006
450,6.1004834,5.771289,4.8218055,5.3080373,4.7323136,3.4613934,45.0
451,6.916251,6.3571215,4.492298,4.71196,4.3313246,3.1324031,45.1
452,6.2429667,6.173224,4.1063285,4.967199,3.8941119,2.2479534,45.2
453,5.7770734,5.687855,4.273793,3.935578,4.9488745,2.1424887,45.300000000000004
454,5.118401,6.540484,3.8215675,3.687676,3.9896657,4.2322783,45.400000000000006
455,5.229783,6.848354,4.223296,4.6746297,4.203945,4.1100893,45.5
456,5.958882,5.4603786,3.529627,4.6518817,3.1455703,4.3428245,45.6
457,5.9739475,5.2057467,3.6935604,4.2811065,3.8365374,4.5718718,45.7
458,6.10076,5.1042747,3.8081822,4.188407,4.886451,4.6197367,45.800000000000004
459,5.2082624,6.576784,3.921213,4.557975,4.3801985,5.1193194,45.900000000000006
460,6.197074,5.279845,3.7844224,4.0042334,3.6927385,4.5534906,46.0
461,5.7419806,6.7170525,4.2511253,4.7736506,4.539112,4.8476925,46.1
462,5.410042,6.56067,4.0633364,5.1067777,3.868167,4.6707697,46.2
463,6.608492,6.3413644,4.0527935,5.0836163,4.545739,4.798798,46.300000000000004
464,7.085596,5.4594665,3.8931837,4.971891,4.213146,3.6406639,46.400000000000006
465,6.9257526,7.2948794,3.6990807,4.4129977,3.447708,4.2751427,46.5
466,6.4389534,6.4307547,3.573046,4.5201902,3.4824538,4.346645,46.6
467,6.589245,6.2254753,4.294961,4.2588434,4.5668273,4.450028,46.7
468,7.098407,6.6496725,4.1638,4.926671,3.880036,5.226993,46.800000000000004
469,6.37402,6.1749706,4.418209,4.3532786,4.47236,4.301193,46.900000000000006
470,5.597659,5.650769,4.104556,4.0122375,4.330599,4.5973883,47.0
471,5.6788073,5.697115,4.283076,4.7517657,4.0326877,4.67752,47.1
472,5.94543,6.9599676,4.2192464,4.951823,3.6749034,4.5598583,47.2
473,6.691856,6.7601013,4.407395,4.9673347,4.522155,4.4956512,47.300000000000004
474,6.0098886,6.436379,4.1622524,4.336514,3.997049,4.9091973,47.400000000000006
475,6.019101,5.5846314,4.050502,4.580463,3.9385862,4.916188,47.5
476,5.7400875,5.617321,4.259878,4.3611355,4.59011,4.5630236,47.6
477,5.984397,6.2504697,4.596496,4.2315373,3.9228954,4.707039,47.7
478,6.2575026,5.9347672,3.8493433,5.147936,4.854829,4.5852976,47.800000000000004
479,6.0295715,6.129112,4.2596254,4.6850615,3.0736234,4.933326,47.900000000000006
480,5.794753,6.928432,4.166402,4.617419,3.7731621,4.511441,48.0
481,5.7780433,5.660031,4.236806,4.5865145,3.552995,4.992014,48.1
482,5.928464,5.927029,4.0302043,4.286791,4.149852,4.597983,48.2
483,5.440972,6.2183213,4.3898954,4.9608116,3.8234546,3.9737895,48.300000000000004
484,5.613582,6.4594693,3.803756,4.9032702,5.2076764,4.218215,48.400000000000006
485,5.4420424,6.235158,3.4993913,4.6093025,5.049601,4.748353,48.5
486,5.8720617,7.9051723,3.7515128,5.0091114,4.757599,4.646447,48.6
487,5.33037,6.037587,4.0489206,5.129712,4.7715464,4.3655415,48.7
488,6.326645,5.737242,4.380872,4.784842,4.044245,4.5583515,48.800000000000004
489,6.2382975,6.4967623,4.2719016,4.0559506,4.1497455,4.805419,48.900000000000006
490,6.0129013,6.0531945,3.6663673,4.147758,4.5355506,4.9377165,49.0
491,5.9733706,5.717246,4.27014,4.1662273,5.268665,4.9998503,49.1
492,6.590736,6.046483,4.2236576,4.167763,5.18271,4.332956,49.2
493,6.336356,5.43585,3.7770689,4.824422,4.245798,4.337243,49.300000000000004
494,6.3165913,6.7222652,3.9139585,4.9844832,6.006865,4.746414,49.400000000000006
495,6.874942,5.5232787,3.8337681,4.4976654,4.6341915,4.9229655,49.5
496,5.727184,5.608809,3.931727,3.8421159,5.077608,4.7524986,49.6
497,5.941695,6.485648,4.6482286,4.518419,4.5604954,4.674777,49.7
498,6.3560114,6.8165016,4.7932806,4.2850666,5.0342054,4.3547363,49.800000000000004
499,5.880621,6.0654964,4.4027786,4.634156,4.151962,4.5122485,49.900000000000006
500,6.130332,5.7605166,4.2803583,4.3991933,4.2119346,4.4839754,50.0
501,5.6684012,6.5459347,3.9840736,3.982442,3.9398348,4.907083,50.1
502,5.1917195,5.064452,3.8216612,4.0715656,4.058138,3.8891659,50.2
503,5.908497,5.8800325,3.930535,4.7756314,3.9156055,4.5483236,50.300000000000004
504,5.682552,6.014443,3.802371,5.133982,4.339084,4.686718,50.400000000000006
505,5.3471365,5.9621954,3.3248816,4.4707165,4.2831655,5.011265,50.5
506,6.6386228,5.7600584,4.34868,4.413539,4.87974,4.92835,50.6
507,6.3724365,5.4445744,4.608403,4.4388304,3.759105,4.515874,50.7
508,6.7351575,6.012175,4.509433,4.302787,5.0153995,4.6335163,50.800000000000004
509,5.8175206,6.418569,4.585847,5.00387,3.8453927,4.621779,50.900000000000006
510,5.881606,5.9309587,4.988301,4.50412,4.0462317,4.4587607,51.0
511,5.6923895,5.8674192,4.268624,3.9047985,4.2273564,4.6396823,51.1
512,6.101763,6.135678,4.5837755,4.5411153,3.656406,5.459111,51.2
513,6.22633,5.757081,4.1320314,4.7508116,3.4723253,5.266326,51.300000000000004
514,6.3246183,6.422086,3.9402292,3.926654,4.5289845,4.7105074,51.400000000000006
515,6.1781936,6.8135757,4.6494775,4.0337725,4.251519,4.0294423,51.5
516,6.011957,7.209642,3.9418397,4.2947,4.0885324,4.0945807,51.6
517,6.113701,6.5883074,4.775132,4.4308624,4.1981463,5.715613,51.7
518,6.491277,6.5552244,4.064742,4.8734994,4.3851624,5.08147,51.800000000000004
519,6.4041033,4.936059,4.578184,4.9401073,4.613319,5.2450757,51.900000000000006
520,6.0545945,5.4996777,3.894888,5.317991,5.0643015,4.266546,52.0
521,6.5736723,5.5764227,4.2023163,4.8631334,4.574026,4.6343865,52.1
522,5.5382247,5.9672527,3.5700462,5.0560675,4.4036403,5.0733395,52.2
523,5.7622647,6.42764,4.44842,4.6627145,4.0387325,4.3948445,52.300000000000004
524,5.2422743,5.2153406,4.2946525,4.6069307,3.5255022,4.7033634,52.400000000000006
525,6.032872,6.3007326,4.400895,4.2248993,5.626504,5.1072526,52.5
526,5.9047694,7.2348447,4.2776604,4.5420775,3.6596985,5.0663276,52.6
527,6.218493,5.3926015,3.7850966,4.934034,4.396017,5.197194,52.7
528,4.9992127,6.0801578,4.0568237,4.482309,4.0213494,5.5478244,52.800000000000004
529,5.7423453,6.0053687,4.1577277,4.0092254,4.133204,5.2354674,52.900000000000006
530,5.65181,5.3054504,4.0994186,4.14215,4.183343,4.913697,53.0
531,6.2048936,6.7970934,5.0075483,4.567914,4.032587,4.404005,53.1
532,6.197139,5.412013,5.3308716,5.1201253,4.1257544,4.962241,53.2
533,6.123186,6.166411,4.934707,4.532321,3.8951137,4.4961615,53.300000000000004
534,6.705098,5.7149544,4.1236043,4.2584496,4.5334826,3.9053473,53.400000000000006
535,7.257912,6.512861,4.6863165,4.2083416,3.1435146,4.624724,53.5
536,6.442686,6.8425884,4.218799,4.41094,3.7195609,4.9206724,53.6
537,6.581621,6.600397,3.4361603,4.2698817,4.3905587,4.842754,53.7
538,7.089181,6.0317984,4.566542,3.6501968,4.509841,4.2501626,53.800000000000004
539,6.5720844,4.838116,4.1816683,4.7724586,3.5714488,4.335516,53.900000000000006
540,6.723347,6.0370655,3.9481962,4.7990546,3.3514402,4.8751917,54.0
541,6.8915296,6.014496,4.61826,4.523837,4.573012,4.1079226,54.1
542,6.430881,6.209772,4.2974095,4.501405,4.0529346,5.137012,54.2
543,6.9615793,4.9862604,4.0174685,4.1026473,5.6043024,4.330041,54.300000000000004
544,6.977151,6.521874,3.7354376,3.8710847,4.1943555,4.7855687,54.400000000000006
545,6.7665334,5.710108,4.7442966,4.4986563,5.0197067,4.638754,54.5
546,6.769904,6.5524654,3.8819673,4.3990808,5.0849257,4.525935,54.6
547,6.3187165,6.8355827,3.4339495,4.7298565,3.6376944,4.7917404,54.7
548,7.2533793,6.0451164,4.324811,5.0400968,4.592524,4.2552943,54.800000000000004
549,6.406839,5.5224867,3.9885235,4.649844,4.224414,4.8157897,54.900000000000006
550,6.713801,5.6730843,3.805344,5.107991,4.268353,4.8427324,55.0
551,6.4706078,6.063016,3.8339102,4.769592,4.070489,4.8809743,55.1
552,6.5243196,5.679729,4.4369836,4.493809,4.0698724,4.037795,55.2
553,6.7496657,6.1937933,4.2657013,3.8468223,3.3947763,3.6543798,55.300000000000004
554,6.310402,6.3663864,4.1884384,4.834894,3.9669905,5.150481,55.400000000000006
555,6.0431633,5.945134,4.010319,4.7825527,5.580329,4.524669,55.5
556,6.0918374,6.140096,4.2080216,4.3683624,4.057267,4.586012,55.6
557,6.762928,6.614423,3.763557,4.61956,3.8063118,4.696276,55.7
558,5.9070883,6.466131,4.099197,5.0747004,4.8038893,4.4433126,55.800000000000004
559,6.4698887,6.670942,3.7909274,4.7463384,4.5488977,3.8604403,55.900000000000006
560,6.4572215,6.390671,3.8842463,4.047404,4.4818945,3.6486206,56.0
561,6.183104,5.613153,3.814902,4.431975,4.381797,3.4186664,56.1
562,6.7503433,5.3802795,4.2086663,4.0281363,4.416581,3.5408158,56.2
563,6.0209904,6.34098,4.443369,4.0141397,4.830019,3.787696,56.300000000000004
564,6.1668324,6.308162,3.374096,4.761068,5.3266973,4.2436686,56.400000000000006
565,6.694497,5.8217716,3.5171604,4.782606,3.2924654,4.118353,56.5
566,6.1845055,6.3764453,4.1092343,3.8645134,4.056056,3.8532262,56.6
567,6.002469,6.391715,4.253774,4.806501,4.4763975,3.9672496,56.7
568,5.697704,5.7073402,3.9393237,4.7559767,4.2426925,5.1088142,56.800000000000004
569,6.0610256,6.1485653,3.0719194,4.0027466,4.195642,4.206376,56.900000000000006
570,6.121598,6.2764163,4.6212854,4.18908,3.9392023,4.1324515,57.0
571,5.784538,6.6507034,4.0753255,4.4227843,4.4632907,4.603775,57.1
572,6.5579376,6.4707003,3.305159,4.0138025,4.3036623,4.5282335,57.2
573,6.3218665,6.6464586,3.5369325,4.5595236,4.871277,4.853112,57.300000000000004
574,6.9501514,6.487483,4.409085,3.8447285,3.6859045,5.2027617,57.400000000000006
575,7.118532,6.650689,3.5967455,4.207092,4.4310246,5.118854,57.5
576,5.9007545,6.030205,3.9225304,4.1622367,3.854908,4.664936,57.6
577,7.064105,6.17364,3.943624,4.6316285,4.03716,4.545129,57.7
578,7.3344135,5.754065,3.907855,4.5654693,4.1661606,5.0187926,57.800000000000004
579,6.7649593,5.5033007,3.8148952,4.9362836,3.6549926,3.815065,57.900000000000006
580,7.542967,5.543002,3.4711277,4.3762918,3.9615157,4.6596403,58.0
581,6.7537737,5.5684814,4.1380634,4.5219173,3.7107534,4.667427,58.1
582,7.584511,6.16321,4.2840247,4.327881,4.72353,4.6692133,58.2
583,7.4718623,6.0424366,3.4189508,4.6662145,4.0395894,4.5153756,58.300000000000004
584,7.232997,6.3253746,4.124995,5.1934953,4.4284415,4.3695946,58.400000000000006
585,6.3076186,5.238628,3.4762838,3.7797747,4.498274,5.2067018,58.5
586,5.616022,6.1191134,3.9235816,5.1819954,3.9893122,4.8024693,58.6
587,6.897102,6.1674714,3.9457746,4.068057,4.6241274,4.9233155,58.7
588,8.589228,5.500898,4.1280336,4.5103736,4.2232714,4.344893,58.800000000000004
589,6.3446255,7.6167316,3.9706798,5.182302,3.8663154,5.0411773,58.900000000000006
590,6.157842,6.006068,3.8106928,4.1780095,4.4430604,4.1199102,59.0
591,6.4373646,5.655942,3.7843535,3.6565197,4.481023,4.769388,59.1
592,5.81625,6.623884,3.847805,4.460752,4.397675,4.5409756,59.2
593,5.765196,6.060991,4.138383,4.4710007,4.431853,4.5660954,59.300000000000004
594,5.555889,5.95388,3.8705943,4.2061815,4.0750585,4.890842,59.400000000000006
595,5.869627,6.008403,3.8447948,4.549026,4.582693,4.6826496,59.5
596,5.9933634,5.3933926,4.046006,5.195593,3.8106318,4.156259,59.6
597,5.0085874,5.9464936,4.4243293,5.5591393,4.516407,4.0956364,59.7
598,5.559555,6.7337704,4.073822,4.4984403,4.363565,4.373101,59.800000000000004
599,6.2924347,5.923814,4.7267647,3.8515732,4.2313967,3.8526118,59.900000000000006
600,5.6357102,6.202668,4.4935336,4.296024,4.66433,4.9275966,60.0
601,6.8591285,6.234984,4.287624,3.9783826,4.849432,5.1720304,60.1
602,5.8300676,5.3718047,4.7392936,4.898282,3.9913616,5.016499,60.2
603,5.863989,6.010106,3.6054816,4.486298,4.803018,4.1316147,60.300000000000004
604,6.5114303,5.4405203,4.128449,4.4366617,4.834271,4.9350805,60.400000000000006
605,5.9260125,6.4682884,4.152067,4.743979,4.209939,4.523731,60.5
606,7.342037,6.211116,4.5886426,4.7828646,4.967309,5.003987,60.6
607,6.20121,6.513558,4.3428345,4.4896345,3.9088938,4.8779087,60.7
608,5.8238163,5.5111055,4.4564624,4.999111,4.188897,5.075111,60.800000000000004
609,5.9860272,5.495734,4.157832,5.335276,6.006747,4.9431086,60.900000000000006
610,6.557103,5.99586,4.238579,4.9479,4.0543356,4.5410295,61.0
611,5.519493,5.559697,3.9014337,4.2268004,4.0762095,4.8818264,61.1
612,6.774611,6.731988,4.4285054,4.2083106,4.1241636,4.909508,61.2
613,6.788719,5.401235,3.9635787,5.1723185,4.332295,4.144202,61.300000000000004
614,7.129345,6.2123423,4.1497326,5.018792,4.9859815,4.5789967,61.400000000000006
615,7.085116,6.0608697,3.6058686,4.8870773,4.9948373,4.852903,61.5
616,6.034448,5.2458625,3.489711,4.770922,4.462669,4.821809,61.6
617,7.051138,5.286998,3.8321152,4.970314,4.304556,4.1491623,61.7
618,7.0694375,5.8591976,3.4493968,5.0889683,4.56408,4.05996,61.800000000000004
619,6.464298,6.0830398,3.5693133,5.0548744,4.5494227,5.1595755,61.900000000000006
620,6.5492897,5.952663,3.5507476,4.604031,3.6862204,4.0489793,62.0
621,6.5746303,6.3346643,4.145083,4.716037,4.6333475,4.8963356,62.1
622,6.620658,6.166541,4.235562,4.5811014,4.6744723,4.314603,62.2
623,6.8377447,6.760482,4.1624303,4.390373,4.4657354,4.447665,62.300000000000004
624,6.6187005,5.90061,4.950821,5.054331,4.300857,4.605786,62.400000000000006
625,6.5976753,5.9754586,3.8893967,3.6072903,4.0013204,5.2228427,62.5
626,6.6569843,5.482929,3.949482,3.6494412,4.417083,3.971448,62.6
627,6.5371876,6.469573,4.073407,5.152857,4.1736994,3.497315,62.7
628,6.773038,5.962202,4.3694286,4.457018,4.8468738,4.32902,62.800000000000004
629,6.437208,6.2435493,3.577492,4.8944364,3.9831228,4.3994575,62.900000000000006
630,6.2342234,5.980976,3.884335,4.8041744,3.0795379,3.998756,63.0
631,6.581426,6.0201654,3.244243,3.6381588,4.626269,4.325505,63.1
632,6.815135,6.9015446,3.2383404,4.3930187,4.672777,4.3769507,63.2
633,6.1187143,6.0597396,4.3533893,4.758606,4.4279675,3.9896789,63.300000000000004
634,6.910873,6.765497,3.3038247,5.46301,4.4278364,3.9521477,63.400000000000006
635,6.995963,5.3902855,4.3488746,4.2573733,4.267773,3.7903204,63.5
636,6.553235,6.3546557,3.719222,4.4450803,5.124479,3.8923929,63.6
637,6.920539,6.1538763,4.6994247,4.471999,4.9485497,3.9311528,63.7
638,6.61957,6.607385,4.0545206,4.459633,4.9603643,4.7302456,63.800000000000004
639,6.63338,5.8727913,3.3713288,4.715467,4.3255367,3.8580859,63.900000000000006
640,6.6871605,6.4590216,3.4281573,4.7412767,4.270543,3.3657134,64.0
641,6.347224,5.6624007,3.7974782,4.659765,5.2115374,3.7422957,64.10000000000001
642,6.730152,5.68353,2.8752887,5.2293167,4.3166,3.9463663,64.2
643,6.201389,7.3334427,3.440403,4.484787,3.9135494,3.5605237,64.3
644,6.7715364,6.187732,3.35026,4.435583,4.222872,4.2379603,64.4
645,7.0603666,7.35646,2.9739518,3.3436062,4.802383,3.6006503,64.5
646,6.0660152,5.5194044,4.550224,4.304395,5.289914,4.1394677,64.60000000000001
647,6.2618346,6.7293167,3.359881,4.238967,3.7867393,3.660282,64.7
648,7.14138,6.5263186,3.5228064,4.8550153,4.704887,3.9833388,64.8
649,6.236048,7.300119,3.7048888,4.5411263,4.138195,4.094287,64.9
650,7.4625244,6.7435794,3.9785514,4.329257,4.8148556,3.4204106,65.0
651,7.0703354,5.7197313,3.130964,3.9266083,4.4780912,3.7688708,65.10000000000001
652,6.831029,5.6341934,4.0785785,3.847608,4.239546,3.7577794,65.2
653,6.828856,6.4346724,4.543532,4.722604,4.2005053,3.7626963,65.3
654,7.3385453,5.412408,4.043763,3.9915977,4.5306997,3.9450355,65.4
655,8.06192,5.208952,3.844194,3.2325635,3.8805983,4.2733655,65.5
656,6.2029986,5.96188,3.9720645,4.426552,4.338077,3.562727,65.60000000000001
657,7.4929514,6.432219,2.9701374,5.105236,3.6094415,3.6314533,65.7
658,7.0888777,5.951424,4.133676,4.58696,4.272738,3.8347588,65.8
659,6.957421,7.045089,4.1319304,4.574971,4.2841825,4.1287875,65.9
660,7.399001,6.2771387,4.3148,4.665497,4.063538,3.7094417,66.0
661,7.4572706,5.7191887,4.3688054,4.6899805,5.3120213,4.03271,66.10000000000001
662,7.2715664,6.1236596,3.8848612,3.9491887,3.0366983,3.4821825,66.2
663,7.2331095,6.9205065,3.4652772,3.7081993,3.3249874,4.0140924,66.3
664,8.178945,6.432416,3.253684,3.5188246,3.9288867,4.1663756,66.4
665,7.266594,5.76333,4.195043,4.590336,4.272089,3.537254,66.5
666,7.797779,5.6811213,3.8534002,3.9935832,3.9018085,3.8253813,66.60000000000001
667,7.0628242,5.21919,4.3582764,3.525391,3.7490969,3.9819016,66.7
668,7.0649614,4.8790355,3.3871746,3.9164937,4.4013367,4.28906,66.8
669,7.0457597,4.8576026,3.7370136,5.0039153,4.937677,3.752849,66.9
670,6.755562,5.9620647,3.8584132,4.2229815,5.1899986,3.8712063,67.0
671,6.6043444,6.9379225,4.4923906,5.3293915,4.1794,3.5886672,67.10000000000001
672,7.0106883,5.8021445,3.431799,4.6675806,3.9846373,3.950389,67.2
673,6.8784685,6.5255713,4.2605333,4.2551656,3.9986315,4.2992954,67.3
674,7.0326633,6.7673597,3.7308335,4.1870265,3.8721373,3.9114456,67.4
675,6.4834857,6.663884,4.2765956,4.143347,4.3138967,3.5431514,67.5
676,7.0897636,6.4021926,4.3346934,4.3665543,4.9682655,3.5900974,67.60000000000001
